1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079479633.00,377.00,200.00,1079622239.00,380.00,230.00,1079479633.00,18.00
1621444761.00,393.00,224.00,1078951150.00,386.00,165.00,1079345415.00,379.00,200.00,1079622239.00,384.00,230.00,1079345415.00,19.00
1621444761.00,393.00,224.00,1078951150.00,386.00,165.00,1079345415.00,379.00,200.00,1079622239.00,384.00,230.00,1079345415.00,19.00
1621444761.00,393.00,224.00,1078951150.00,386.00,165.00,1079345415.00,379.00,200.00,1079622239.00,384.00,230.00,1079345415.00,19.00
1621444761.00,393.00,224.00,1078951150.00,386.00,165.00,1079345415.00,379.00,200.00,1079479633.00,384.00,230.00,1079345415.00,19.00
1621444761.00,393.00,224.00,1079081174.00,386.00,165.00,1079345415.00,379.00,200.00,1079622239.00,383.00,230.00,1079345415.00,19.00
1621444761.00,393.00,225.00,1078951150.00,386.00,165.00,1079345415.00,379.00,200.00,1079622239.00,383.00,230.00,1079345415.00,19.00
1621444761.00,393.00,225.00,1078951150.00,385.00,165.00,1079345415.00,379.00,200.00,1079479633.00,383.00,229.00,1079345415.00,19.00
1621444761.00,393.00,225.00,1078951150.00,385.00,165.00,1079345415.00,379.00,200.00,1079622239.00,383.00,229.00,1079479633.00,19.00
1621444761.00,393.00,225.00,1078951150.00,385.00,165.00,1079345415.00,379.00,200.00,1079622239.00,383.00,229.00,1079345415.00,19.00
1621444761.00,393.00,225.00,1078951150.00,385.00,165.00,1079345415.00,379.00,200.00,1079622239.00,383.00,229.00,1079345415.00,19.00
1621444765.00,394.00,228.00,1078951150.00,386.00,164.00,1079345415.00,380.00,199.00,1079479633.00,385.00,227.00,1079345415.00,20.00
1621444765.00,394.00,228.00,1078951150.00,386.00,164.00,1079345415.00,380.00,199.00,1079622239.00,385.00,227.00,1079345415.00,20.00
